event_index,malicious,detection,event_time,title,description,remediation_actions
1915,True,DataEncryptedForImpact,23/Feb/2025:05:00:05 +0000,Suspicious File Upload Following Bucket Listing and Download,A file named dummy.log was uploaded (PUT.OBJECT) to the databucket12312 bucket within 5 minutes after the bucket was listed and the same file was downloaded. This pattern matches the DataEncryptedForImpact detection rule indicating potential malicious activity such as data encryption for impact.,Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized activity. Review access permissions and consider revoking or limiting access. Check for other suspicious activities in the environment. Restore affected files from backup if necessary. Monitor the bucket for further suspicious uploads or downloads.
1920,True,DataEncryptedForImpact,23/Feb/2025:05:00:05 +0000,Potential Data Encryption for Impact Detected in databucket12312,"Within 5 minutes, files in the bucket with data prefix were listed, then downloaded and uploaded with the same filename, indicating possible malicious encryption activity for impact.",Immediately investigate the involved user arn:aws:iam::767828738635:user/HarunG1 and IP 13.61.175.243 for unauthorized access. Review logs for additional suspicious activity. Consider restoring affected files from backup and enhancing monitoring and access controls on the bucket databucket12312.
1925,True,DataEncryptedForImpact,12/Feb/2025:12:00:07 +0000,Suspicious File Upload After Listing and Download,A bucket listing was done followed by a file download and then a file upload with the same filename within 5 minutes in bucket 'databucket12312'. This pattern matches potential data encryption for impact activity.,Investigate the uploaded file for malicious content or ransomware. Check user 'arn:aws:iam::767828738635:user/HarunG1' activity and permissions. Consider revoking or limiting access if suspicious. Monitor the bucket for further anomalous activity and alert security team.
1927,True,DataEncryptedForImpact,12/Feb/2025:12:00:07 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"Within 5 minutes, the bucket 'databucket12312' with data prefix had a file 'dummy.log' listed (GET operation) and then uploaded (PUT operation) with the same filename by user HarunG1. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious data encryption activity for impact.",Immediately investigate the user activity and verify if the PUT operation was authorized. Check for any unauthorized data encryption or ransomware behavior. Restore affected files from backups if necessary. Consider revoking or rotating credentials for the user 'HarunG1' and enhance monitoring and alerting for similar activities.
1933,True,DataEncryptedForImpact,08/Feb/2025:23:27:48 +0000,Data Encryption Impact Detected on databucket12312,"Within 1 second, files were uploaded with the same filename as previously listed and downloaded files in the databucket12312 bucket with data prefix, indicating potential data encryption for impact activity.",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1 activity. Verify if the uploads are authorized. Consider revoking or limiting user permissions temporarily. Monitor the bucket for further suspicious activity and restore affected files from backups if necessary.
1937,True,DataEncryptedForImpact,08/Mar/2025:10:00:04 +0000,Suspicious Data Encryption Activity Detected,"Within 5 minutes after listing the bucket databucket12312, the file dummy.log was downloaded and then uploaded again with the same filename by user HarunG1, indicating potential data encryption for impact.",Investigate the user activity immediately. Check for unauthorized encryption or ransomware activity. Restore affected files from backup if necessary and revoke or limit user permissions temporarily.
1943,True,DataEncryptedForImpact,08/Mar/2025:10:00:04 +0000,DataEncryptedForImpact: Suspicious file download and upload sequence,"The object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log was first uploaded and then downloaded within 5 minutes from the bucket databucket12312, indicating potential data encryption activity for impact.",Investigate the user HarunG1's activities for unauthorized data modification. Check for ransomware or data tampering signs. Consider revoking or limiting user permissions temporarily. Monitor for further suspicious activities and alert security team.
1948,True,DataEncryptedForImpact,22/Feb/2025:04:00:06 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"Within 5 minutes, the bucket databucket12312 had files listed, downloaded, and then uploaded with the same filename. This sequence indicates potential malicious data encryption activity for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 activity. Verify if the PUT operation was authorized. Restore affected files from backup if necessary. Consider revoking or rotating credentials. Enable monitoring and alerting for similar activities.
1953,True,DataEncryptedForImpact,22/Feb/2025:04:00:06 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"The bucket 'databucket12312' was listed and files were downloaded and uploaded with the same filename 'dummy.log' within 5 minutes, indicating possible data encryption activity for impact.",Investigate the user activity for arn:aws:iam::767828738635:user/HarunG1. Verify the legitimacy of the file operations on 'dummy.log'. Consider revoking or limiting user permissions temporarily. Monitor the bucket for further suspicious activities and implement alerts for similar patterns.
1960,True,DataEncryptedForImpact,11/Feb/2025:08:00:07 +0000,Suspicious File Overwrite in databucket12312,"A file named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was listed and then overwritten within 5 minutes, indicating potential data encryption or tampering activity.",Investigate the user 'HarunG1' activity for unauthorized file modifications. Restore affected files from backups if available. Implement stricter access controls and monitor for further suspicious activities.
1965,True,DataEncryptedForImpact,11/Feb/2025:08:00:07 +0000,Suspicious Data Encryption Activity Detected,"The bucket databucket12312 was listed and then files were downloaded and uploaded with the same filenames within 5 minutes, indicating possible data encryption for impact attack.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 activity immediately. Verify the integrity of the files in the bucket. Restore from backups if necessary. Implement tighter access controls and monitoring for the bucket.
1969,True,DataEncryptedForImpact,14/Feb/2025:05:31:36 +0000,Suspicious File Upload After Listing in Data Bucket,"A file named dummy.log was uploaded to the databucket12312 bucket within 5 minutes after files were listed and downloaded from the same bucket, indicating potential data encryption or tampering activity.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized activities. Review access permissions and consider revoking or limiting them. Check for signs of ransomware or data exfiltration. Restore affected files from backups if necessary and enhance monitoring for similar activities.
1980,True,DataEncryptedForImpact,21/Feb/2025:02:00:05 +0000,Suspicious Data Encryption Activity in databucket12312,"Within 5 minutes, the bucket 'databucket12312' had an object listed and then the same file '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was downloaded and uploaded. This pattern matches the DataEncryptedForImpact detection rule indicating possible malicious activity involving data encryption for impact.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' for unauthorized access. Review access policies and permissions for the bucket 'databucket12312'. Check for additional suspicious activities or data exfiltration. Consider revoking or rotating credentials if compromise is suspected. Monitor the bucket for further anomalous activities.
1985,True,DataEncryptedForImpact,21/Feb/2025:02:00:06 +0000,Suspicious Data Encryption Activity Detected,"User 'HarunG1' listed the bucket 'databucket12312' and within 5 minutes downloaded and uploaded the same file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log'. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious data encryption activity.",Immediately investigate the user's activity and verify the integrity and confidentiality of the affected files. Consider revoking or restricting the user's access temporarily. Review logs for other suspicious activities and alert the security team. Implement tighter monitoring and alerting for similar patterns in the future.
1987,True,DataEncryptedForImpact,21/Feb/2025:02:00:06 +0000,Suspicious File Re-Upload Detected: Potential Data Encryption for Impact,The file 'dummy.log' in bucket 'databucket12312' was downloaded and then uploaded with the same filename within the same minute. This pattern matches the DataEncryptedForImpact detection rule indicating potential malicious activity involving data encryption to impact availability or integrity.,Investigate the user 'HarunG1' actions and verify the legitimacy of the file upload. Check for any unauthorized encryption or tampering of files. Consider restoring files from backup if malicious encryption is confirmed. Review and tighten access controls and monitor for further suspicious activities.
1992,True,DataEncryptedForImpact,08/Mar/2025:08:00:04 +0000,Suspicious Data Encryption Activity Detected,The bucket 'databucket12312' with data prefix had files listed and then files were downloaded and uploaded with the same filename within 5 minutes. This pattern indicates potential data encryption for impact (ransomware or destructive activity).,Immediately investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activities. Isolate affected systems and buckets to prevent further damage. Restore data from backups if available. Review and tighten access controls and monitoring for this bucket.
1996,True,DataEncryptedForImpact,08/Mar/2025:08:00:04 +0000,Data Encryption Activity Detected,"Within 5 minutes, files in bucket 'databucket12312' with 'data' prefix were listed, then files were downloaded and uploaded with the same filename 'dummy.log'. This sequence matches the DataEncryptedForImpact detection rule, indicating potential data encryption for impact (ransomware-like activity).",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1 activity. Isolate the affected bucket to prevent further uploads or downloads. Restore affected files from backup if available. Review access permissions and rotate credentials if compromise is suspected. Monitor for further suspicious activity.
2003,True,DataEncryptedForImpact,28/Feb/2025:01:31:35 +0000,Suspicious File Upload After Bucket Listing,"A bucket with data prefix was listed and then files with similar names were uploaded within 5 minutes, indicating potential data encryption or tampering for impact. Files 'dummy.log', 'conn_log_...' and '767828...' were uploaded in quick succession after listing the bucket 'databucket12312'.",Investigate the user 'HarunG1' activities and verify the legitimacy of the uploaded files. Consider revoking or limiting the user's permissions temporarily. Check for any signs of ransomware or malicious scripts in the uploaded files. Restore from backups if necessary and monitor the bucket for further suspicious activities.
2014,True,DataEncryptedForImpact,13/Feb/2025:04:00:07 +0000,Potential Data Encryption for Impact Detected on databucket12312,"Within a 5 minute window, files were downloaded and then uploaded with the same filename in the bucket databucket12312, which has a data prefix. This behavior matches the DataEncryptedForImpact detection rule indicating potential malicious activity such as ransomware encrypting data and re-uploading it.",Immediately isolate the affected bucket to prevent further uploads. Review and revoke the IAM user's permissions if unauthorized. Investigate the source and extent of the encryption activity. Restore affected files from backups if available. Enhance monitoring and alerting for suspicious file operations in the bucket.
2019,True,DataEncryptedForImpact,13/Feb/2025:04:00:07 +0000,Suspicious Data Encryption Activity Detected,"A file in bucket 'databucket12312' with data prefix was listed, then the same filename '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was downloaded and uploaded within 5 minutes, indicating potential malicious data encryption activity for impact.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activity for unauthorized data modification. Check for ransomware or malicious encryption tools. Restore files from backup if necessary and enhance monitoring and access controls on the bucket.
2027,True,DataEncryptedForImpact,12/Feb/2025:22:00:06 +0000,Potential Data Encryption for Impact Detected,"The bucket 'databucket12312' was listed and then the file '767828635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was downloaded and then uploaded with the same filename within 5 minutes, indicating possible data encryption for impact activity.",Investigate the user activity for 'arn:aws:iam::767828738635:user/HarunG1' around the event time. Check for unauthorized data changes or ransomware activity. Restore affected files from backups if necessary and enhance monitoring and alerting for similar activities.
2032,True,DataEncryptedForImpact,12/Feb/2025:22:00:07 +0000,Suspicious File Access and Modification in databucket12312,"Within 5 minutes, the bucket 'databucket12312' with 'data' prefix was listed (implied by object access), followed by a file download and upload with the same filename 'dummy.log'. This sequence matches the DataEncryptedForImpact detection rule, indicating potential data encryption activity for impact.","Investigate user arn:aws:iam::767828738635:user/HarunG1 activity immediately. Check for unauthorized access or ransomware activity. Consider isolating the bucket and user, reviewing access policies, and restoring files from backup if necessary."
2045,True,DataEncryptedForImpact,02/Mar/2025:20:31:36 +0000,Suspicious Data Encryption Activity Detected,"Files with data prefix were listed previously and now files with the same filenames are being uploaded within 5 minutes, indicating potential malicious encryption for impact.",Investigate the user activity and uploaded files. Restore affected files from backup if available. Consider revoking or limiting user permissions. Monitor further suspicious activities.
2050,True,DataEncryptedForImpact,24/Feb/2025:13:00:07 +0000,Suspicious Data Encryption Activity Detected,"The file dummy.log was downloaded and then uploaded with the same filename within a short time frame (less than 5 minutes) in the bucket databucket12312, indicating possible malicious data encryption activity.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized activities. Review access permissions and consider revoking or limiting access. Check the integrity of the dummy.log file and other related files. Monitor the bucket for further suspicious activities and alert the security team.
2059,True,DataEncryptedForImpact,05/Mar/2025:18:00:04 +0000,Suspicious File Upload After Download in databucket12312,"Within 5 minutes, files from the 'data' prefix in bucket databucket12312 were listed, downloaded, and then uploaded with the same filename. This pattern indicates potential data encryption activity for impact (ransomware behavior).",Investigate the user activity for potential ransomware or malicious encryption. Isolate the affected bucket and user account. Restore files from backup if necessary. Monitor for further suspicious activities and consider applying stricter access controls.
2061,True,DataEncryptedForImpact,05/Mar/2025:18:00:04 +0000,Suspicious File Upload After Download in databucket12312,"A file in the bucket databucket12312 was downloaded and then uploaded again with the same filename within 5 minutes, which matches the DataEncryptedForImpact detection rule indicating potential data encryption for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized access or malicious intent. Review access logs and permissions. Consider temporarily revoking or limiting the user's access to prevent further suspicious activity. Notify security team and prepare for incident response.
2066,True,DataEncryptedForImpact,05/Mar/2025:18:00:04 +0000,Suspicious File Upload Following Download in databucket12312,"User HarunG1 listed the bucket databucket12312 and downloaded the file dummy.log, then uploaded a file with the same name dummy.log within 5 minutes. This pattern matches the 'DataEncryptedForImpact' detection rule indicating potential data encryption or tampering for impact.",Immediately investigate the uploaded dummy.log file for unauthorized modifications or encryption. Review user HarunG1's activity and access permissions. Consider revoking or limiting access until the investigation completes. Restore original files from backup if malicious changes are confirmed. Monitor further activities on the bucket for similar patterns.
2072,True,DataEncryptedForImpact,10/Feb/2025:06:00:06 +0000,Suspicious Data Encryption Activity in databucket12312,"The object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was listed, downloaded, and then a file with the same filename pattern was uploaded within 5 minutes in the bucket 'databucket12312'. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious activity involving data encryption for impact.","1. Immediately investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activities and credentials.
2. Review and restrict permissions on the 'databucket12312' bucket to prevent unauthorized access.
3. Check for any ransomware or malware indicators on the involved systems.
4. Restore affected files from backups if necessary.
5. Enhance monitoring and alerting for similar activities in the future."
2078,True,DataEncryptedForImpact,10/Feb/2025:06:00:07 +0000,Suspicious File Overwrite Detected,"A file named 'dummy.log' was downloaded and then uploaded with the same filename within 5 minutes after a bucket listing of prefix 'data'. This sequence matches the DataEncryptedForImpact detection rule, indicating possible malicious encryption activity for impact.",Immediately investigate the file 'dummy.log' for unauthorized changes or encryption. Restore the file from backup if necessary. Review user 'HarunG1' activities and credentials for compromise. Implement stricter access controls and monitoring on the bucket 'databucket12312' to prevent further malicious activity.
2088,True,DataEncryptedForImpact,23/Feb/2025:00:00:05 +0000,Suspicious Data Encryption Activity Detected,A bucket listing operation was followed within 1 second by a file download ('dummy.log') and subsequent uploads with the same filename within 5 minutes in bucket 'databucket12312'. This sequence matches the DataEncryptedForImpact detection rule indicating potential malicious activity involving data encryption for impact.,Investigate the user activity 'arn:aws:iam::767828738635:user/HarunG1' for unauthorized access. Review the downloaded and uploaded files for malicious content. Consider revoking or rotating credentials and enhancing monitoring and alerts for similar patterns.
2093,True,DataEncryptedForImpact,23/Feb/2025:00:00:06 +0000,Potential Data Encryption for Impact Detected,"The bucket 'databucket12312' had files listed and then a file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was downloaded and then uploaded with the same filename within 5 minutes, indicating possible data encryption activity for impact.",Investigate the user activity for 'arn:aws:iam::767828738635:user/HarunG1' on bucket 'databucket12312'. Check the integrity and content of the file 'conn_log_...' for unauthorized changes or encryption. Consider restoring from backup if malicious encryption is confirmed. Review access policies and consider revoking or limiting user permissions if suspicious behavior continues.
2099,True,DataEncryptedForImpact,09/Mar/2025:08:00:04 +0000,Suspicious Data Encryption Activity Detected,"A bucket listing operation was followed by a file download and then upload with the same filename 'dummy.log' within 5 minutes in the 'databucket12312'. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious activity involving data encryption for impact.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activity. Check for unauthorized access or data exfiltration. Review and restrict permissions on the bucket 'databucket12312'. Enable logging and alerting for similar activities in the future. Consider restoring affected files from backup if necessary.
2102,True,DataEncryptedForImpact,09/Mar/2025:08:00:04 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"A sequence of events was detected where the bucket databucket12312 with data prefix was listed, followed by files being downloaded and then uploaded with the same filename within 5 minutes. This pattern indicates potential data encryption for impact (ransomware-like behavior). The PUT operation on object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log matches the suspicious activity criteria.",Immediately isolate the affected bucket to prevent further data modification. Conduct a thorough investigation of user HarunG1's activities and credentials. Restore files from known good backups if available. Implement stricter access controls and monitoring on sensitive buckets. Notify relevant security teams for incident response.
2107,True,DataEncryptedForImpact,20/Feb/2025:03:31:35 +0000,Suspicious File Download and Upload Activity Detected in databucket12312,"Detected a sequence where files in the 'data' prefix were listed, then files were downloaded and uploaded with the same filename within 5 minutes. Specifically, dummy.log was downloaded and then uploaded within the same timeframe, indicating potential data encryption for impact activity.",Immediately investigate the user activity of arn:aws:iam::767828738635:user/HarunG1. Verify the integrity and contents of dummy.log. Check for signs of ransomware or unauthorized encryption. Restore files from backups if necessary. Enhance monitoring and consider restricting user permissions to prevent further suspicious activities.
2111,True,DataEncryptedForImpact,19/Feb/2025:03:31:35 +0000,Suspicious File Upload After Bucket Listing,"The bucket 'databucket12312' was listed and then a file named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was uploaded within 5 minutes, indicating potential data encryption activity for impact.",Investigate the user 'HarunG1' and the uploaded file for unauthorized encryption activity. Review access permissions and consider revoking or limiting access. Monitor for further suspicious activities and alert security teams.
2121,True,DataEncryptedForImpact,24/Feb/2025:01:31:35 +0000,Suspicious File Re-upload Detected in databucket12312,"Within 5 minutes, files were downloaded and then uploaded with the same filename 'dummy.log' in the bucket databucket12312, which has a data prefix. This pattern matches the DataEncryptedForImpact detection rule indicating possible malicious activity such as ransomware encrypting and re-uploading files.",Investigate the user activity for arn:aws:iam::767828738635:user/HarunG1. Check for any unauthorized access or compromise. Restore affected files from backup if available. Implement stricter access controls and monitoring on the bucket databucket12312. Consider enabling versioning and MFA delete on the bucket to prevent unauthorized overwrites.
2127,True,DataEncryptedForImpact,19/Feb/2025:21:00:06 +0000,Potential Data Encryption for Impact Detected,"The bucket databucket12312 had a file listing followed by a file download and then an upload of the same filename 'dummy.log' within 5 minutes, indicating possible data encryption activity for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1's activities and credentials. Check the uploaded file for unauthorized encryption or tampering. Consider revoking access and restoring affected files from backups.
2136,True,DataEncryptedForImpact,21/Feb/2025:15:00:07 +0000,Potential Data Encryption for Impact Detected,"Files with data prefix were listed and then files were downloaded and uploaded with the same filename within 5 minutes, indicating potential malicious encryption activity for impact.",Investigate the user activity and the files involved. Consider restoring files from backup if encryption is confirmed. Review and restrict user permissions to prevent unauthorized data manipulation.
2138,True,DataEncryptedForImpact,21/Feb/2025:15:00:07 +0000,Suspicious File Upload After Download in databucket12312,A file with the name '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was downloaded and then uploaded within 5 minutes in the bucket 'databucket12312'. This pattern matches the DataEncryptedForImpact detection rule indicating potential malicious activity involving data encryption for impact.,Investigate the user activity for arn:aws:iam::767828738635:user/HarunG1. Verify the legitimacy of the file changes. Consider restoring the original file from backups if encryption or tampering is confirmed. Implement stricter access controls and monitor similar activities closely.
2158,True,DataEncryptedForImpact,18/Jan/2025:15:31:23 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"Within a short time frame, files in bucket 'databucket12312' were listed, then downloaded and uploaded with the same filename, indicating potential data encryption for impact. This sequence suggests malicious activity consistent with ransomware or data tampering attempts.",Immediately isolate the affected bucket and user credentials. Conduct a thorough investigation of the user's activities and access patterns. Restore affected files from backups if available. Implement stricter access controls and monitor for further suspicious activities.
2164,True,DataEncryptedForImpact,06/Mar/2025:17:31:35 +0000,Suspicious Upload of dummy.log after Download,"The dummy.log file was downloaded and then uploaded again within 5 minutes in databucket12312, indicating possible data encryption or tampering for impact.","Investigate the user activity for HarunG1 and the content changes in dummy.log. Consider restoring the original file from backup, and review access permissions and monitoring settings for the bucket."
2168,True,DataEncryptedForImpact,11/Feb/2025:11:31:36 +0000,Suspicious Data Encryption Activity Detected,"Within 5 minutes after listing the bucket 'databucket12312' with data prefix, files were downloaded and uploaded with the same filename 'dummy.log'. This matches the pattern of potential data encryption for impact attack.",Investigate the user 'HarunG1' activity on bucket 'databucket12312'. Verify the integrity and authenticity of the uploaded files. Consider revoking or limiting user permissions temporarily. Monitor for further suspicious activity and alert security team.
2173,True,DataEncryptedForImpact,24/Feb/2025:08:00:07 +0000,Suspicious File Re-upload Detected in databucket12312,"A file named dummy.log was downloaded and then uploaded with the same filename within 5 minutes in bucket databucket12312. This sequence matches the DataEncryptedForImpact detection rule, indicating potential malicious activity such as data encryption or tampering for impact.",Investigate the user HarunG1's activity immediately. Check the file dummy.log for unauthorized changes or encryption. Review access permissions and consider revoking or restricting the user's access until the investigation is complete. Monitor the bucket for further suspicious activities and alert security teams.
2176,True,DataEncryptedForImpact,24/Feb/2025:08:00:07 +0000,Suspicious Data Encryption Activity Detected,"Within 5 minutes, the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was first downloaded and then uploaded with the same filename in bucket 'databucket12312'. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious encryption activity.",Immediately investigate the user 'arn:aws:iam::767828738635:user/HarunG1' for unauthorized access. Review access logs and permissions for the bucket 'databucket12312'. Consider restoring affected files from backups and enhancing monitoring and alerting for suspicious file operations.
2181,True,DataEncryptedForImpact,24/Feb/2025:05:31:36 +0000,Suspicious Data Encryption Activity Detected,"The bucket databucket12312 was listed and then files were downloaded and uploaded with the same filename within 5 minutes, indicating potential data encryption for impact attack.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized access. Review and restrict permissions on the bucket databucket12312. Enable logging and alerting for unusual file access patterns. Consider restoring affected files from backups and scanning for malware.
2186,True,DataEncryptedForImpact,18/Feb/2025:16:00:07 +0000,Suspicious Upload After Download of Same File in databucket12312,A sequence of operations was detected where the bucket 'databucket12312' was accessed with a GET request to download the file '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' followed by a PUT request to upload a file with the same name within 5 minutes. This pattern may indicate data encryption for impact or ransomware activity.,Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized activity. Check the integrity and contents of the affected file. Restore from backup if necessary. Implement stricter access controls and monitoring on the bucket 'databucket12312' to prevent further suspicious uploads.
2195,True,DataEncryptedForImpact,12/Feb/2025:00:31:36 +0000,Potential Ransomware Activity Detected: File Listing and Subsequent File Upload,"Within a 5-minute window, the bucket 'databucket12312' was listed, files were downloaded, and then files with the same names (dummy.log) were uploaded, indicating possible encryption and re-upload of files typical of ransomware behavior.",Immediately isolate the affected bucket and user account. Review and restore files from backups. Conduct a full security audit of access logs and user activities. Implement stricter access controls and monitor for further suspicious activities.
2206,True,DataEncryptedForImpact,21/Feb/2025:13:31:36 +0000,Potential Data Encryption Impact Detected in databucket12312,"Within 5 minutes, the bucket databucket12312 with data prefix files was listed, and files named dummy.log, conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log, and 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log were uploaded. This pattern indicates potential malicious activity related to data encryption for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized access. Review the uploaded files for unauthorized changes or malicious content. Consider restoring data from backups if ransomware activity is confirmed. Implement stricter access controls and monitoring on the bucket databucket12312.
2213,True,DataEncryptedForImpact,07/Mar/2025:20:00:04 +0000,Suspicious File Upload After Object Metadata Check in databucket12312,"A file named 'dummy.log' was first checked via HEAD request and then uploaded with the same filename within a short time frame, following prior activity on similarly named files in the bucket 'databucket12312'. This sequence matches the detection pattern of listing files with 'data' prefix followed by download and upload with same filename within 5 minutes, indicating potential data encryption activity for impact.",Investigate the user activity of arn:aws:iam::767828738635:user/HarunG1 for unauthorized access or malicious intent. Review the contents of 'dummy.log' for signs of encryption or tampering. Consider revoking or limiting the user's permissions temporarily. Monitor the bucket for further suspicious activities and alert the security team.
2222,True,DataEncryptedForImpact,26/Feb/2025:13:31:35 +0000,Suspicious File Re-encryption Activity in databucket12312,"Within 5 minutes, files in the 'data' prefix were listed, then downloaded and uploaded with the same filename, indicating potential data encryption for impact. This is detected based on sequential GET and PUT operations on the same file '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log'.",Immediately investigate the user activity and the uploaded files for unauthorized encryption. Restore affected files from backup if available. Audit user permissions and consider revoking or limiting access. Monitor for further suspicious activity and enhance logging and alerting for similar patterns.
2226,True,DataEncryptedForImpact,27/Feb/2025:15:00:04 +0000,Suspicious File Download After Listing on Sensitive Bucket,The file 'dummy.log' was uploaded and then downloaded within 5 minutes in the bucket 'databucket12312' which has a data prefix. This sequence matches the DataEncryptedForImpact detection rule indicating potential malicious activity involving data encryption for impact.,Immediately investigate the user activity for 'HarunG1'. Verify the integrity of the 'dummy.log' file and check for unauthorized modifications. Consider revoking or limiting the user's access until a full investigation is complete. Monitor the bucket for further suspicious uploads and downloads. Implement alerts for similar rapid upload-download patterns in the future.
2230,True,DataEncryptedForImpact,27/Feb/2025:15:00:04 +0000,Suspicious File Download and Upload Detected on databucket12312,"The bucket databucket12312 was listed, followed by a file dummy.log being downloaded and then uploaded with the same filename within 5 minutes, indicating possible data encryption or tampering activity.",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized activity. Review access permissions and rotate credentials if necessary. Restore affected files from backups and monitor the bucket for further suspicious activities.
2233,True,DataEncryptedForImpact,27/Feb/2025:15:00:04 +0000,Suspicious Data Encryption Activity Detected,"The bucket 'databucket12312' with data prefix had a file listing followed by files downloaded and uploaded with the same filename within 5 minutes, indicating potential ransomware or data encryption activity for impact.",Immediately isolate the affected bucket and user account. Investigate the uploaded files for unauthorized changes. Review access logs for further suspicious activity. Implement stricter access controls and monitoring. Consider restoring from backups if data integrity is compromised.
2237,True,DataEncryptedForImpact,27/Feb/2025:08:00:04 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"A bucket listing (GET.BUCKET) was performed on databucket12312, followed by file download and upload operations within 5 minutes involving files with related naming patterns. This sequence matches the DataEncryptedForImpact detection rule, indicating potential malicious activity involving data encryption for impact.",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized actions. Review and restrict permissions if necessary. Check for any signs of ransomware or data tampering. Restore affected files from backups if available. Monitor bucket activity closely for further suspicious operations.
2242,True,DataEncryptedForImpact,27/Feb/2025:08:00:04 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"Within 5 minutes, the bucket databucket12312 had an object listing followed by a file download and then an upload with the same filename 'dummy.log'. This sequence matches the pattern of potential data encryption for impact attack.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activities. Verify the integrity of the uploaded file 'dummy.log'. Consider restoring from backup if data is compromised. Implement stricter access controls and monitor for further suspicious activities.
